"lncRNAs","GNCoding","Genes","GPCoding","miRNAs"
"ENSG00000251562","MALAT1","ENSG00000177879","AP3S1","hsa-miR-200a-3p,hsa-miR-141-3p"
"ENSG00000251562","MALAT1","ENSG00000104611","SH2D4A","hsa-miR-205-5p"
"ENSG00000251562","MALAT1","ENSG00000206503","HLA-A","hsa-miR-205-5p"
"ENSG00000251562","MALAT1","ENSG00000153391","INO80C","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000111247","RAD51AP1","hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000211584","SLC48A1","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000114790","ARHGEF26","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p,hsa-miR-4465"
"ENSG00000251562","MALAT1","ENSG00000119408","NEK6","hsa-miR-200a-3p,hsa-miR-205-5p,hsa-miR-141-3p,hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-203a-3p,hsa-miR-23a-3p,hsa-miR-26b-5p,hsa-miR-4465,hsa-miR-23b-3p,hsa-miR-23c"
"ENSG00000251562","MALAT1","ENSG00000156453","PCDH1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000166912","MTMR10","hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000143590","EFNA3","hsa-miR-224-5p"
"ENSG00000251562","MALAT1","ENSG00000164604","GPR85","hsa-miR-203a-3p"
"ENSG00000251562","MALAT1","ENSG00000110080","ST3GAL4","hsa-miR-216b-5p"
"ENSG00000251562","MALAT1","ENSG00000188167","TMPPE","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p"
"ENSG00000251562","MALAT1","ENSG00000072609","CHFR","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p"
"ENSG00000251562","MALAT1","ENSG00000198604","BAZ1A","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-590-3p,hsa-miR-320a"
"ENSG00000251562","MALAT1","ENSG00000173598","NUDT4","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p"
"ENSG00000251562","MALAT1","ENSG00000136111","TBC1D4","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-216b-5p,hsa-miR-26b-5p,hsa-miR-4465,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000137310","TCF19","hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000153130","SCOC","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-320b,hsa-miR-205-5p,hsa-miR-200c-3p,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000251562","MALAT1","ENSG00000173599","PC","hsa-miR-1271-5p,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000213928","IRF9","hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000073756","PTGS2","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p,hsa-miR-4465"
"ENSG00000251562","MALAT1","ENSG00000151702","FLI1","hsa-miR-613,hsa-miR-1-3p,hsa-miR-206"
"ENSG00000251562","MALAT1","ENSG00000021645","NRXN3","hsa-miR-23a-3p,hsa-miR-23b-3p,hsa-miR-23c"
"ENSG00000251562","MALAT1","ENSG00000132334","PTPRE","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000159461","AMFR","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p"
"ENSG00000251562","MALAT1","ENSG00000214357","NEURL1B","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000149294","NCAM1","hsa-miR-200a-3p,hsa-miR-141-3p"
"ENSG00000251562","MALAT1","ENSG00000168575","SLC20A2","hsa-miR-197-3p,hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000185697","MYBL1","hsa-miR-200a-3p,hsa-miR-141-3p,hsa-miR-338-3p,hsa-miR-216b-5p,hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000112182","BACH2","hsa-miR-613,hsa-miR-1-3p,hsa-miR-217,hsa-miR-124-3p,hsa-miR-206,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000126822","PLEKHG3","hsa-miR-203a-3p,hsa-miR-140-5p"
"ENSG00000251562","MALAT1","ENSG00000137936","BCAR3","hsa-miR-203a-3p"
"ENSG00000251562","MALAT1","ENSG00000140092","FBLN5","hsa-miR-200b-3p"
"ENSG00000251562","MALAT1","ENSG00000205268","PDE7A","hsa-miR-613,hsa-miR-140-5p,hsa-miR-1-3p,hsa-miR-23a-3p,hsa-miR-124-3p,hsa-miR-206,hsa-miR-23b-3p,hsa-miR-23c,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000171766","GATM","hsa-miR-203a-3p"
"ENSG00000251562","MALAT1","ENSG00000115896","PLCL1","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p"
"ENSG00000251562","MALAT1","ENSG00000115902","SLC1A4","hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000140853","NLRC5","hsa-miR-200a-3p"
"ENSG00000251562","MALAT1","ENSG00000174574","AKIRIN1","hsa-miR-200a-3p,hsa-miR-141-3p,hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-203a-3p,hsa-miR-26b-5p,hsa-miR-224-5p"
"ENSG00000251562","MALAT1","ENSG00000131018","SYNE1","hsa-miR-23a-3p,hsa-miR-216b-5p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000132970","WASF3","hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000156110","ADK","hsa-miR-203a-3p,hsa-miR-1271-5p,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000158717","RNF166","hsa-miR-384"
"ENSG00000251562","MALAT1","ENSG00000171621","SPSB1","hsa-miR-1271-5p,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000092853","CLSPN","hsa-miR-217"
"ENSG00000251562","MALAT1","ENSG00000104881","PPP1R13L","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000188153","COL4A5","hsa-miR-23a-3p,hsa-miR-217,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000164976","MYORG","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000131759","RARA","hsa-miR-205-5p"
"ENSG00000251562","MALAT1","ENSG00000162063","CCNF","hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000138639","ARHGAP24","hsa-miR-1271-5p,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000146038","DCDC2","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p,hsa-miR-4465"
"ENSG00000251562","MALAT1","ENSG00000176749","CDK5R1","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-217,hsa-miR-26b-5p"
"ENSG00000251562","MALAT1","ENSG00000063438","AHRR","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000213347","MXD3","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p"
"ENSG00000251562","MALAT1","ENSG00000122592","HOXA7","hsa-miR-197-3p,hsa-miR-224-5p"
"ENSG00000251562","MALAT1","ENSG00000138678","GPAT3","hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000185189","NRBP2","hsa-miR-203a-3p"
"ENSG00000251562","MALAT1","ENSG00000189056","RELN","hsa-miR-224-5p"
"ENSG00000251562","MALAT1","ENSG00000130635","COL5A1","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p,hsa-miR-4465,hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000180354","MTURN","hsa-miR-1271-5p,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000182985","CADM1","hsa-miR-200a-3p,hsa-miR-429,hsa-miR-200c-3p,hsa-miR-141-3p,hsa-miR-1271-5p,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000141622","RNF165","hsa-miR-613,hsa-miR-1-3p,hsa-miR-124-3p,hsa-miR-206,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000144040","SFXN5","hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000148926","ADM","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p,hsa-miR-4465"
"ENSG00000251562","MALAT1","ENSG00000138771","SHROOM3","hsa-miR-205-5p,hsa-miR-140-5p"
"ENSG00000251562","MALAT1","ENSG00000189337","KAZN","hsa-miR-205-5p,hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p,hsa-miR-4465"
"ENSG00000251562","MALAT1","ENSG00000176907","TCIM","hsa-miR-203a-3p,hsa-miR-217"
"ENSG00000251562","MALAT1","ENSG00000183943","PRKX","hsa-miR-203a-3p"
"ENSG00000251562","MALAT1","ENSG00000166833","NAV2","hsa-miR-384"
"ENSG00000251562","MALAT1","ENSG00000151623","NR3C2","hsa-miR-205-5p,hsa-miR-338-3p,hsa-miR-320a"
"ENSG00000251562","MALAT1","ENSG00000170153","RNF150","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-217,hsa-miR-320a"
"ENSG00000251562","MALAT1","ENSG00000126821","SGPP1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000085276","MECOM","hsa-miR-613,hsa-miR-338-3p,hsa-miR-1-3p,hsa-miR-124-3p,hsa-miR-1271-5p,hsa-miR-206,hsa-miR-96-5p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000131473","ACLY","hsa-miR-224-5p"
"ENSG00000251562","MALAT1","ENSG00000168672","LRATD2","hsa-miR-205-5p,hsa-miR-224-5p"
"ENSG00000251562","MALAT1","ENSG00000081189","MEF2C","hsa-miR-203a-3p,hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000165300","SLITRK5","hsa-miR-124-3p,hsa-miR-206,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000125166","GOT2","hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000186918","ZNF395","hsa-miR-429,hsa-miR-200c-3p,hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000127152","BCL11B","hsa-miR-590-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000164176","EDIL3","hsa-miR-217"
"ENSG00000251562","MALAT1","ENSG00000198948","MFAP3L","hsa-miR-1271-5p,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000221978","CCNL2","hsa-miR-200b-3p,hsa-miR-200a-3p,hsa-miR-429,hsa-miR-320b,hsa-miR-200c-3p,hsa-miR-141-3p,hsa-miR-320d,hsa-miR-320c,hsa-miR-217,hsa-miR-320a"
"ENSG00000251562","MALAT1","ENSG00000198873","GRK5","hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000184371","CSF1","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-205-5p,hsa-miR-200c-3p,hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000106772","PRUNE2","hsa-miR-203a-3p"
"ENSG00000251562","MALAT1","ENSG00000164761","TNFRSF11B","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p"
"ENSG00000251562","MALAT1","ENSG00000152137","HSPB8","hsa-miR-203a-3p"
"ENSG00000251562","MALAT1","ENSG00000148339","SLC25A25","hsa-miR-613,hsa-miR-1-3p,hsa-miR-1271-5p,hsa-miR-206,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000159216","RUNX1","hsa-miR-200b-3p,hsa-miR-200a-3p,hsa-miR-429,hsa-miR-320b,hsa-miR-200c-3p,hsa-miR-141-3p,hsa-miR-613,hsa-miR-320d,hsa-miR-320c,hsa-miR-1-3p,hsa-miR-23a-3p,hsa-miR-4429,hsa-miR-217,hsa-miR-206,hsa-miR-320a,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000152782","PANK1","hsa-miR-197-3p,hsa-miR-338-3p,hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000165029","ABCA1","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-140-5p,hsa-miR-26b-5p,hsa-miR-124-3p,hsa-miR-206,hsa-miR-4465,hsa-miR-23b-3p,hsa-miR-23c,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000114529","C3orf52","hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000151835","SACS","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-23a-3p,hsa-miR-26b-5p,hsa-miR-4465,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000198108","CHSY3","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-23a-3p,hsa-miR-320a,hsa-miR-23b-3p,hsa-miR-23c"
"ENSG00000251562","MALAT1","ENSG00000169242","EFNA1","hsa-miR-200b-3p,hsa-miR-200c-3p,hsa-miR-1271-5p,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000189043","NDUFA4","hsa-miR-205-5p"
"ENSG00000251562","MALAT1","ENSG00000132205","EMILIN2","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000251562","MALAT1","ENSG00000146021","KLHL3","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p,hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000136828","RALGPS1","hsa-miR-197-3p,hsa-miR-124-3p,hsa-miR-1271-5p,hsa-miR-96-5p,hsa-miR-506-3p,hsa-miR-224-5p"
"ENSG00000251562","MALAT1","ENSG00000183718","TRIM52","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-320b,hsa-miR-200c-3p,hsa-miR-320d,hsa-miR-320c,hsa-miR-320a"
"ENSG00000251562","MALAT1","ENSG00000130429","ARPC1B","hsa-miR-338-3p,hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000204262","COL5A2","hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000118495","PLAGL1","hsa-miR-23a-3p,hsa-miR-23b-3p,hsa-miR-23c"
"ENSG00000251562","MALAT1","ENSG00000136490","LIMD2","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000138834","MAPK8IP3","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000251562","MALAT1","ENSG00000151729","SLC25A4","hsa-miR-23a-3p,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000168743","NPNT","hsa-miR-429"
"ENSG00000251562","MALAT1","ENSG00000179388","EGR3","hsa-miR-23a-3p,hsa-miR-23b-3p,hsa-miR-23c"
"ENSG00000251562","MALAT1","ENSG00000128567","PODXL","hsa-miR-203a-3p"
"ENSG00000251562","MALAT1","ENSG00000163399","ATP1A1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000151229","SLC2A13","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-216b-5p,hsa-miR-26b-5p,hsa-miR-124-3p,hsa-miR-590-3p,hsa-miR-506-3p,hsa-miR-224-5p"
"ENSG00000251562","MALAT1","ENSG00000145555","MYO10","hsa-miR-320b,hsa-miR-320d,hsa-miR-140-5p,hsa-miR-320c,hsa-miR-4429,hsa-miR-124-3p,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000185008","ROBO2","hsa-miR-23a-3p,hsa-miR-23b-3p,hsa-miR-23c"
"ENSG00000251562","MALAT1","ENSG00000173281","PPP1R3B","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000145362","ANK2","hsa-miR-140-5p,hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000108932","SLC16A6","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-23a-3p,hsa-miR-26b-5p,hsa-miR-4465,hsa-miR-23b-3p"
"ENSG00000251562","MALAT1","ENSG00000198910","L1CAM","hsa-miR-1271-5p,hsa-miR-96-5p,hsa-miR-224-5p"
"ENSG00000251562","MALAT1","ENSG00000245848","CEBPA","hsa-miR-23a-3p,hsa-miR-124-3p,hsa-miR-1271-5p,hsa-miR-96-5p,hsa-miR-23b-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000145703","IQGAP2","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000184226","PCDH9","hsa-miR-26a-5p,hsa-miR-1297,hsa-miR-26b-5p,hsa-miR-4465"
"ENSG00000251562","MALAT1","ENSG00000180447","GAS1","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000125347","IRF1","hsa-miR-124-3p,hsa-miR-590-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000169031","COL4A3","hsa-miR-140-5p"
"ENSG00000251562","MALAT1","ENSG00000151090","THRB","hsa-miR-613,hsa-miR-203a-3p,hsa-miR-1-3p,hsa-miR-206"
"ENSG00000251562","MALAT1","ENSG00000168209","DDIT4","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p"
"ENSG00000251562","MALAT1","ENSG00000170571","EMB","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000213923","CSNK1E","hsa-miR-320b,hsa-miR-320d,hsa-miR-320c,hsa-miR-4429,hsa-miR-320a"
"ENSG00000251562","MALAT1","ENSG00000196975","ANXA4","hsa-miR-124-3p,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000178878","APOLD1","hsa-miR-200a-3p,hsa-miR-141-3p"
"ENSG00000251562","MALAT1","ENSG00000140525","FANCI","hsa-miR-23a-3p,hsa-miR-23b-3p,hsa-miR-23c"
"ENSG00000251562","MALAT1","ENSG00000169047","IRS1","hsa-miR-1271-5p,hsa-miR-96-5p"
"ENSG00000251562","MALAT1","ENSG00000170558","CDH2","hsa-miR-320b,hsa-miR-26a-5p,hsa-miR-320d,hsa-miR-1297,hsa-miR-320c,hsa-miR-4429,hsa-miR-26b-5p,hsa-miR-124-3p,hsa-miR-4465,hsa-miR-320a,hsa-miR-506-3p"
"ENSG00000251562","MALAT1","ENSG00000127585","FBXL16","hsa-miR-429,hsa-miR-200c-3p"
"ENSG00000251562","MALAT1","ENSG00000087494","PTHLH","hsa-miR-429,hsa-miR-200c-3p"
"ENSG00000251562","MALAT1","ENSG00000071054","MAP4K4","hsa-miR-200a-3p,hsa-miR-429,hsa-miR-141-3p,hsa-miR-23a-3p,hsa-miR-23b-3p,hsa-miR-23c"
"ENSG00000251562","MALAT1","ENSG00000179348","GATA2","hsa-miR-200b-3p,hsa-miR-429,hsa-miR-200c-3p"
"ENSG00000251562","MALAT1","ENSG00000152229","PSTPIP2","hsa-miR-590-3p"
"ENSG00000251562","MALAT1","ENSG00000174705","SH3PXD2B","hsa-miR-613,hsa-miR-1-3p,hsa-miR-1271-5p,hsa-miR-206,hsa-miR-96-5p"
"ENSG00000255717","SNHG1","ENSG00000110987","BCL7A","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000127152","BCL11B","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000106070","GRB10","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000144040","SFXN5","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000111912","NCOA7","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000126353","CCR7","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000182752","PAPPA","hsa-miR-154-5p,hsa-miR-377-3p,hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000100292","HMOX1","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000115339","GALNT3","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000172216","CEBPB","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000132561","MATN2","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000132326","PER2","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000182985","CADM1","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000099864","PALM","hsa-miR-326"
"ENSG00000255717","SNHG1","ENSG00000145685","LHFPL2","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000060237","WNK1","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000164761","TNFRSF11B","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000172986","GXYLT2","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000072571","HMMR","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000064309","CDON","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000163694","RBM47","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000140479","PCSK6","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000163132","MSX1","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000173698","ADGRG2","hsa-miR-326,hsa-miR-21-5p,hsa-miR-330-5p"
"ENSG00000255717","SNHG1","ENSG00000122877","EGR2","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000113742","CPEB4","hsa-miR-377-3p,hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000187605","TET3","hsa-miR-154-5p"
"ENSG00000255717","SNHG1","ENSG00000198743","SLC5A3","hsa-miR-326,hsa-miR-330-5p"
"ENSG00000255717","SNHG1","ENSG00000081189","MEF2C","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000153317","ASAP1","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000138650","PCDH10","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000107742","SPOCK2","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000187498","COL4A1","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000198604","BAZ1A","hsa-miR-154-5p"
"ENSG00000255717","SNHG1","ENSG00000135723","FHOD1","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000128918","ALDH1A2","hsa-miR-326,hsa-miR-330-5p"
"ENSG00000255717","SNHG1","ENSG00000117228","GBP1","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000139329","LUM","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000198815","FOXJ3","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000159388","BTG2","hsa-miR-21-5p,hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000120708","TGFBI","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000196586","MYO6","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000143622","RIT1","hsa-miR-326,hsa-miR-330-5p"
"ENSG00000255717","SNHG1","ENSG00000118257","NRP2","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000111490","TBC1D30","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000151090","THRB","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000171208","NETO2","hsa-miR-377-3p,hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000020633","RUNX3","hsa-miR-326"
"ENSG00000255717","SNHG1","ENSG00000109099","PMP22","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000076641","PAG1","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000151136","BTBD11","hsa-miR-326,hsa-miR-330-5p"
"ENSG00000255717","SNHG1","ENSG00000038295","TLL1","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000117280","RAB29","hsa-miR-154-5p"
"ENSG00000255717","SNHG1","ENSG00000109436","TBC1D9","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000164056","SPRY1","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000197696","NMB","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000138639","ARHGAP24","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000073849","ST6GAL1","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000185697","MYBL1","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000170525","PFKFB3","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000136193","SCRN1","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000152556","PFKM","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000198720","ANKRD13B","hsa-miR-326,hsa-miR-330-5p"
"ENSG00000255717","SNHG1","ENSG00000026025","VIM","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000143061","IGSF3","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000177508","IRX3","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000112319","EYA4","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000126878","AIF1L","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000173402","DAG1","hsa-miR-326,hsa-miR-21-5p,hsa-miR-330-5p"
"ENSG00000255717","SNHG1","ENSG00000178662","CSRNP3","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000116675","DNAJC6","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000140563","MCTP2","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000173281","PPP1R3B","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000107864","CPEB3","hsa-miR-154-5p,hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000118971","CCND2","hsa-miR-154-5p"
"ENSG00000255717","SNHG1","ENSG00000137872","SEMA6D","hsa-miR-326,hsa-miR-330-5p"
"ENSG00000255717","SNHG1","ENSG00000109046","WSB1","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000141622","RNF165","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000041982","TNC","hsa-miR-326,hsa-miR-330-5p"
"ENSG00000255717","SNHG1","ENSG00000072415","PALS1","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000170647",NA,"hsa-miR-154-5p"
"ENSG00000255717","SNHG1","ENSG00000135919","SERPINE2","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000186951","PPARA","hsa-miR-21-5p"
"ENSG00000255717","SNHG1","ENSG00000152256","PDK1","hsa-miR-326"
"ENSG00000255717","SNHG1","ENSG00000198793","MTOR","hsa-miR-421"
"ENSG00000255717","SNHG1","ENSG00000175305","CCNE2","hsa-miR-154-5p"
"ENSG00000255717","SNHG1","ENSG00000114251","WNT5A","hsa-miR-154-5p"
"ENSG00000255717","SNHG1","ENSG00000104611","SH2D4A","hsa-miR-377-3p"
"ENSG00000255717","SNHG1","ENSG00000061938","TNK2","hsa-miR-326,hsa-miR-330-5p"
